贺岁片,#genre#
NewTV金牌综艺 4M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225884/index.m3u8#http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229002/index.m3u8#http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229704/index.m3u8
NewTV海外剧场 4M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225881/index.m3u8#http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8#http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229654/index.m3u8
NewTV明星大片,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229005/index.m3u8#http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229660/index.m3u8
NewTV中国功夫,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229019/index.m3u8#http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229663/index.m3u8
NewTV农业致富,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229029/index.m3u8#http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229666/index.m3u8
NewTV惊悚悬疑,http://117.148.187.97/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229001/index.m3u8#http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229701/index.m3u8
NewTV搏击自由,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229041/index.m3u8#http://117.148.187.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229722/index.m3u8
NewTV炫舞未来,http://117.148.187.91/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229155/index.m3u8#http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229669/index.m3u8
NewTV爱情喜剧,http://117.148.187.84/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229014/index.m3u8#http://117.148.187.40/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229731/index.m3u8
NewTV精品纪录,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229013/index.m3u8#http://117.148.187.14/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229707/index.m3u8
NewTV健康有约,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229016/index.m3u8#http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229692/index.m3u8
NewTV军事评论,http://117.148.187.52/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229008/index.m3u8#http://117.148.187.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229716/index.m3u8
NewTV军旅剧场,http://117.148.187.43/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229004/index.m3u8#http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229698/index.m3u8
SiTV动漫秀场 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226141/index.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227021/index.m3u8
SiTV极速汽车 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227017/index.m3u8
SiTV欢笑剧场 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226729/index.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227114/index.m3u8
SiTV游戏风云 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227033/index.m3u8
SiTV生活时尚 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227029/index.m3u8
上海五星体育 7M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226603/index.m3u8
上海纪实人文 7M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226958/index.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225946/index.m3u8
湖南金鹰纪实 8M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226975/index.m3u8#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226937/index.m3u8
湖南金鹰卡通 7M1080,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8

地方,#genre#
北京 Ⅰ IPTV4K超高清电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226550/1.m3u8
北京 Ⅰ IPTV淘娱乐,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226551/1.m3u8
北京 Ⅰ IPTV淘BABY,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226554/1.m3u8
北京 Ⅰ IPTV淘电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226552/1.m3u8
北京 Ⅰ IPTV淘剧场,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226553/1.m3u8
北京 Ⅰ IPTV萌宠TV,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226555/1.m3u8
北京 Ⅰ IPTV大健康,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226556/1.m3u8
北京 Ⅰ 新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226437/1.m3u8
北京 Ⅰ 财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226560/1.m3u8
北京 Ⅰ 文艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226440/1.m3u8
北京 Ⅰ 影视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226486/1.m3u8
北京 Ⅰ 科教,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226559/1.m3u8
北京 Ⅰ 生活,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226561/1.m3u8
北京 Ⅰ 青年,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226562/1.m3u8
北京 Ⅰ 文艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226440/1.m3u8
北京 Ⅰ 新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226437/1.m3u8
北京 Ⅰ 影视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226486/1.m3u8
北京 Ⅰ 科技,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226559/1.m3u8
北京 Ⅰ 财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226516/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226560/1.m3u8
北京 Ⅰ 青年,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226562/1.m3u8
北京 Ⅰ 生活,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226561/1.m3u8
北京 Ⅰ 冬奥纪实,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226438/1.m3u8
北京 Ⅰ 纪实,http://39.134.115.163:8080/PLTV/88888910/224/3221225675/index.m3u8
北京 Ⅰ 国际,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226510/1.m3u8
北京 Ⅰ 卡酷少儿,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226558/1.m3u8
江苏 Ⅰ 扬州二套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyz.php?id=291
江苏 Ⅰ 扬州三套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyz.php?id=236
江苏 Ⅰ 常州新闻,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=1
江苏 Ⅰ 常州都市,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=2
江苏 Ⅰ 常州生活,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=3
江苏 Ⅰ 常州公共,http://cdn.chxjon.cn/iptv/QQ582185381/jscz.php?id=4
江苏 Ⅰ 泰州一套,http://cdn.chxjon.cn/iptv/QQ582185381/jstz.php?id=5
江苏 Ⅰ 泰州二套,http://cdn.chxjon.cn/iptv/QQ582185381/jstz.php?id=6
江苏 Ⅰ 泰州三套,http://cdn.chxjon.cn/iptv/QQ582185381/jstz.php?id=7
江苏 Ⅰ 盐城一套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=1
江苏 Ⅰ 盐城二套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=2
江苏 Ⅰ 盐城三套,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=3
江苏 Ⅰ 新闻广播,http://cdn.chxjon.cn/iptv/QQ582185381/jsyc.php?id=5
江苏 Ⅰ 海门新闻,http://cdn.chxjon.cn/iptv/QQ582185381/jshm.php?id=17
江苏 Ⅰ 海门生活,http://cdn.chxjon.cn/iptv/QQ582185381/jshm.php?id=29
江苏 Ⅰ 海门教育,http://cdn.chxjon.cn/iptv/QQ582185381/jshm.php?id=13
江苏 Ⅰ 淮安综合,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=12
江苏 Ⅰ 淮安公共,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=13
江苏 Ⅰ 淮安影视,http://cdn.chxjon.cn/iptv/QQ582185381/jsha.php?id=14
湖南 Ⅰ 国际频道,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=229
湖南 Ⅰ 湖南都市,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=346
湖南 Ⅰ 电视剧,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=484
湖南 Ⅰ 湖南公共,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=261
湖南 Ⅰ 湖南娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=344
湖南 Ⅰ 湖南经视,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=280
湖南 Ⅰ 先锋乒羽,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=329
湖南 Ⅰ 快乐垂钓,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=218
湖南 Ⅰ 茶频道,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=578
湖南 Ⅰ 快乐购,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=267
湖南 Ⅰ 金鹰纪实,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=316
湖南 Ⅰ 金鹰卡通,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=287
湖南 Ⅰ 长沙女性,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=230
湖南 Ⅰ 长沙新闻,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=269
湖南 Ⅰ 长沙政法,http://cdn.chxjon.cn/iptv/QQ582185381/mgtv.php?id=254
湖南 Ⅰ 株洲攸县,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hnzzyx
浙江 Ⅰ 杭州一套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv1
浙江 Ⅰ 杭州二套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv2
浙江 Ⅰ 杭州三套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv3
浙江 Ⅰ 杭州四套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv4
浙江 Ⅰ 杭州五套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv5
浙江 Ⅰ 杭州六套,http://cdn.chxjon.cn/iptv/QQ582185381/zjhz.php?id=hztv6
浙江 Ⅰ 钱江都市频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江 Ⅰ 经济生活频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江 Ⅰ 科技教育频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江 Ⅰ 影视娱乐频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江 Ⅰ 民生休闲频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江 Ⅰ 公共新闻频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江 Ⅰ 少儿频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江 Ⅰ 国际频道1080p,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
安徽 Ⅰ 无为新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=ahwhww
安徽 Ⅰ 寿县新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=ahhnsx1
河北 Ⅰ 故城一台,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbhsgc1
河北 Ⅰ 三河新闻,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hblfsh1
河北 Ⅰ 三河生活,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hblfsh2
河北 Ⅰ 昌黎电视,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbqhdcl1
河北 Ⅰ 丰宁综合,http://cdn.chxjon.cn/iptv/QQ582185381/qky.php?id=hbcdfn1
河北 Ⅰ 保定新闻,http://cdn.chxjon.cn/iptv/QQ582185381/hbbd.php?id=1
河北 Ⅰ 保定公共,http://cdn.chxjon.cn/iptv/QQ582185381/hbbd.php?id=2
河北 Ⅰ 保定生活,http://cdn.chxjon.cn/iptv/QQ582185381/hbbd.php?id=3
河北 Ⅰ 新闻综合,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=2
河北 Ⅰ 娱乐频道,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=3
河北 Ⅰ 生活频道,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=4
河北 Ⅰ 都市频道,http://cdn.chxjon.cn/iptv/QQ582185381/hbsjz.php?id=5
广东 Ⅰ 广东综艺,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzy#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzy#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zypd
广东 Ⅰ 广东影视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdys#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdys#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs4
广东 Ⅰ 广东少儿,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdse#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdse#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs5
广东 Ⅰ 广东卫视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdws#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdws#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=gdws
广东 Ⅰ 广东珠江,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzj#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzj#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zjpd
广东 Ⅰ 广东公共,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdgg#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdgg#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=ggpd
广东 Ⅰ 广东新闻,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdxw#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdxw#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=xwpd
广东 Ⅰ 广东体育,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdty
广东 Ⅰ 广东国际,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdgj#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdgj#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=gjpd
广东 Ⅰ 广东房产,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdfc
广东 Ⅰ 广东移动,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdyd#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdyd#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=ydpd
广东 Ⅰ 经济科教,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdjjkj#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdjjkj
广东 Ⅰ 经济科技,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs1
广东 Ⅰ 现代教育,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=xdjy#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=xdjy
广东 Ⅰ 南方卫视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=nfws#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=nfws#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=tvs2
广东 Ⅰ 嘉佳卡通,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=jjkt#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=jjkt#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=jjkt
广东 Ⅰ 深圳卫视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szws#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=szws
广东 Ⅰ 深圳都市,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szds
广东 Ⅰ 深圳电视,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szdsj
广东 Ⅰ 深圳财经,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szcjsh
广东 Ⅰ 深圳娱乐,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szyl
广东 Ⅰ 深圳少儿,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szse
广东 Ⅰ 深圳公共,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szgg
广东 Ⅰ 深圳国际,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szgj
广东 Ⅰ 深圳移动,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szyd
广东 Ⅰ 深圳生活,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szdv
广东 Ⅰ 深圳购物,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=szyhgw
广东 Ⅰ 珠海一套,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzh1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzh1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zhzh
广东 Ⅰ 东莞一套,http://cdn.chxjon.cn/iptv/QQ582185381/gddg.php?id=4
广东 Ⅰ 东莞二套,http://cdn.chxjon.cn/iptv/QQ582185381/gddg.php?id=5
广东 Ⅰ 潮州综合,http://cdn.chxjon.cn/iptv/QQ582185381/gdcz.php?id=11#http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdcz1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdcz1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=czzh
广东 Ⅰ 潮州公共,http://cdn.chxjon.cn/iptv/QQ582185381/gdcz.php?id=12
广东 Ⅰ 湛江综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzj1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzj1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=zjzh
广东 Ⅰ 江门综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdjm1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdjm1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=jmzh
广东 Ⅰ 肇庆综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzq1
广东 Ⅰ 揭阳综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdjy1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdjy1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=jyzh
广东 Ⅰ 汕尾一套,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdsw1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdsw1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=swzh
广东 Ⅰ 韶关综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdsg1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdsg1
广东 Ⅰ 高尔夫,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdgef#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdgef#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=grfpd
广东 Ⅰ 南方购物,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=nfgw#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=nfgw#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=nfgw
广东 Ⅰ 惠州一套,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdhz1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdhz1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=hzzh
广东 Ⅰ 惠州二套,http://cdn.chxjon.cn/iptv/QQ582185381/gdhz.php?id=2
广东 Ⅰ 惠东综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdhzhd#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdhzhd#http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=huiyang
广东 Ⅰ 开平综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdjmkp1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdjmkp1
广东 Ⅰ 开平生活,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdjmkp2#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdjmkp2
广东 Ⅰ 四会新闻,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzqsh1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzqsh1
广东 Ⅰ 四会文艺,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzqsh2#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzqsh2
广东 Ⅰ 海丰台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdswhf#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdswhf
广东 Ⅰ 广宁综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzqgn1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzqgn1
广东 Ⅰ 广宁生活,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzqgn2#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzqgn2
广东 Ⅰ 工布江达,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gbjd#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gbjd
广东 Ⅰ 化州综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=huazhou1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=huazhou1
广东 Ⅰ 鹤山综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=heshan
广东 Ⅰ 潮南一套,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdstcn1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdstcn1
广东 Ⅰ 雷州台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzjlz#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzjlz
广东 Ⅰ 徐闻台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzjxw#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzjxw
广东 Ⅰ 遂溪台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzjsx#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdzjsx
广东 Ⅰ 遂溪电台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdzjsxr
广东 Ⅰ 英德综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdqyyd1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdqyyd1
广东 Ⅰ 清新综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdqyqx1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdqyqx1
广东 Ⅰ 紫金台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdhyzj#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdhyzj
广东 Ⅰ 连州综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdqylz1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdqylz1
广东 Ⅰ 阳春综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdyjyc1#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdyjyc1
广东 Ⅰ 佛冈综合,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdqyfg#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdqyfg
广东 Ⅰ 乳源台,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=ruyuan#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=ruyuan
广东 Ⅰ 陆河一套,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=gdswlh#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=gdswlh
广东 Ⅰ 化州公共,http://cdn.chxjon.cn/iptv/QQ582185381/itouch.php?id=huazhou2#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv1.php?id=huazhou2
广东 Ⅰ 影视推荐,http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=stzh#http://cdn.chxjon.cn/iptv/QQ582185381/gdtv2.php?id=mmzh
